4099753	Arkansas	6252001
4138106	Washington	6252001
4142224	Delaware	6252001
4155751	Florida	6252001
4197000	Georgia	6252001
4273857	Kansas	6252001
4331987	Louisiana	6252001
4361885	Maryland	6252001
4398678	Missouri	6252001
4436296	Mississippi	6252001
4482348	North Carolina	6252001
4544379	Oklahoma	6252001
4597040	South Carolina	6252001
4662168	Tennessee	6252001
4736286	Texas	6252001
4826850	West Virginia	6252001
4829764	Alabama	6252001
4831725	Connecticut	6252001
4862182	Iowa	6252001
4896861	Illinois	6252001
4921868	Indiana	6252001
4971068	Maine	6252001
5001836	Michigan	6252001
5037779	Minnesota	6252001
5073708	Nebraska	6252001
5090174	Hampshire	6252001
5101760	Jersey	6252001
5128638	York	6252001
5165418	Ohio	6252001
5224323	Rhode Island	6252001
5242283	Vermont	6252001
5279468	Wisconsin	6252001
5332921	California	6252001
5417618	Colorado	6252001
5481136	Mexico	6252001
5509151	Nevada	6252001
5549030	Utah	6252001
5551752	Arizona	6252001
5596512	Idaho	6252001
5667009	Montana	6252001
5690763	North Dakota	6252001
5744337	Oregon	6252001
5769223	South Dakota	6252001
5815135	Washington	6252001
5843591	Wyoming	6252001
5855797	Hawaii	6252001
5879092	Alaska	6252001
6254925	Kentucky	6252001
6254926	Massachusetts	6252001
6254927	Pennsylvania	6252001
6254928	Virginia	6252001
5883102	Alberta	6251999
5909050	British Columbia	6251999
6065171	Manitoba	6251999
6087430	Brunswick	6251999
6091069	Northwest Territories	6251999
6091530	Nova Scotia	6251999
6091732	Nunavut	6251999
6093943	Ontario	6251999
6113358	Prince Edward Island	6251999
6115047	Quebec	6251999
6141242	Saskatchewan	6251999
6185811	Yukon	6251999
6354959	Newfoundland and Labrador	6251999
